cleartimestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T20:47:28.634240+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,natsoc,"We are faced with many problems in this country, n...",1,2.0,736,1,737,,2
2026-04-27T20:47:28.677038+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,nataid,"We are faced with many problems in this country, n...",1,2.0,734,2,736,,2
2026-04-27T20:47:28.838318+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,coneduc,I am going to name some institutions in this count...,1,2.0,700,2,702,,2
2026-04-27T20:47:28.884973+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,conbus,I am going to name some institutions in this count...,1,2.0,701,2,703,,2
2026-04-27T20:47:28.952227+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,conmedic,I am going to name some institutions in this count...,1,2.0,702,1,703,,2
2026-04-27T20:47:29.099572+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,conlegis,I am going to name some institutions in this count...,1,2.0,700,2,702,,2
2026-04-27T20:47:29.153549+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,conarmy,I am going to name some institutions in this count...,1,2.0,700,2,702,,2
2026-04-27T20:47:29.190928+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,natspac,"We are faced with many problems in this country, n...",1,2.0,747,2,749,,2
2026-04-27T20:47:29.196338+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,natenvir,"We are faced with many problems in this country, n...",1,1.0,749,2,751,,1
2026-04-27T20:47:29.240849+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,confinan,I am going to name some institutions in this count...,1,2.0,705,1,706,,2
2026-04-27T20:47:29.317722+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,trust,"Generally speaking, would you say that most people...",1,1.0,678,2,680,,1
2026-04-27T20:47:29.433734+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,helpful,Would you say that most of the time people try to ...,1,2.0,679,2,681,,2
2026-04-27T20:47:29.452190+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,finalter,"During the last few years, has your financial situ...",1,2.0,677,1,678,,2
2026-04-27T20:47:29.517058+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,fair,Do you think most people would try to take advanta...,1,2.0,684,1,685,,2
2026-04-27T20:47:29.536961+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,satfin,We are interested in how people are getting along ...,1,1.0,706,1,707,,1
2026-04-27T20:47:29.570076+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,696,1,697,,2
2026-04-27T20:47:29.575277+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,abhlth,Please tell me whether or not you think it should ...,1,2.0,641,1,642,,2
2026-04-27T20:47:29.843771+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,623,1,624,,2
2026-04-27T20:47:29.904394+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,getahead,Some people say that people get ahead by their own...,1,2.0,703,2,705,,2
2026-04-27T20:47:29.929662+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,abrape,Please tell me whether or not you think it should ...,1,1.0,636,2,638,,1
2026-04-27T20:47:29.943637+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,abpoor,Please tell me whether or not you think it should ...,1,2.0,641,2,643,,2
2026-04-27T20:47:30.081241+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,homosex,What is your opinion about sexual relations betwee...,1,4.0,658,2,660,,4
2026-04-27T20:47:30.190864+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,44,richwork,If you were to get enough money to live as comfort...,1,1.0,681,1,682,,1
2026-04-27T20:47:30.250569+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,abdefect,Please tell me whether or not you think it should ...,1,2.0,650,2,652,,2
2026-04-27T20:47:30.276838+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,gunlaw,Would you favor or oppose a law which would requir...,1,1.0,644,2,646,,1
2026-04-27T20:47:30.401415+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,pornlaw,Which of these statements comes closest to your fe...,1,2.0,714,2,716,,2
2026-04-27T20:47:30.401774+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,xmarsex,What is your opinion about a married person having...,1,2.0,659,2,661,,2
2026-04-27T20:47:30.419795+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,premarsx,If a man and woman have sexual relations before ma...,1,1.0,656,1,657,,1
2026-04-27T20:47:30.419825+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,grass,Do you think the use of marijuana should be made l...,1,1.0,624,2,626,,1
2026-04-27T20:47:30.557773+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,fechld,To what extent do you you agree or disagree that: ...,1,2.0,655,2,657,,2
2026-04-27T20:47:30.569982+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,fefam,Please read the following statement and indicate w...,1,3.0,670,1,671,,3
2026-04-27T20:47:30.752307+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,affrmact,Some people say that because of past discriminatio...,1,1.0,680,2,682,,1
2026-04-27T20:47:30.904928+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,eqwlth,Some people think that the government in Washingto...,1,3.0,774,2,776,,3
2026-04-27T20:47:30.912802+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,colath,There are always some people whose ideas are consi...,1,1.0,657,1,658,,1
2026-04-27T20:47:30.983770+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,fepresch,Please read the following statement and indicate w...,1,2.0,656,1,657,,2
2026-04-27T20:47:31.151386+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,immcrime,There are different opinions about immigrants from...,1,3.0,688,2,690,,3
2026-04-27T20:47:31.252846+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,644,1,645,,2
2026-04-27T20:47:31.387557+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,colrac,Consider a person who believes that Black people a...,1,2.0,639,2,641,,2
2026-04-27T20:47:31.412322+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,652,2,654,,1
2026-04-27T20:47:31.423198+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,spkrac,Consider a person who believes that Black people a...,1,1.0,662,2,664,,1
2026-04-27T20:47:31.602892+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,bible,Which of these statements comes closest to describ...,1,2.0,754,1,755,,2
2026-04-27T20:47:31.609145+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,spkath,There are always some people whose ideas are consi...,1,1.0,673,1,674,,1
2026-04-27T20:47:31.611247+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,immameco,There are different opinions about immigrants from...,1,2.0,681,1,682,,2
2026-04-27T20:47:31.649183+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,immjobs,There are different opinions about immigrants from...,1,3.0,684,1,685,,3
2026-04-27T20:47:31.695526+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,consci,I am going to name some institutions in this count...,1,2.0,666,1,667,,2
2026-04-27T20:47:31.862162+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,god,Tell me which statement comes closest to expressin...,1,5.0,811,1,812,,5
2026-04-27T20:47:31.880511+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,conpress,I am going to name some institutions in this count...,1,1.0,663,2,665,,1
2026-04-27T20:47:31.964417+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,confed,I am going to name some institutions in this count...,1,2.0,669,1,670,,2
2026-04-27T20:47:31.995089+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,nateduc,"We are faced with many problems in this country, n...",1,2.0,703,1,704,,2
2026-04-27T20:47:32.166644+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,natroad,"We are faced with many problems in this country, n...",1,2.0,700,1,701,,2
2026-04-27T20:47:32.190135+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,natenvir,"We are faced with many problems in this country, n...",1,1.0,700,2,702,,1
2026-04-27T20:47:32.198328+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,nataid,"We are faced with many problems in this country, n...",1,2.0,696,2,698,,2
2026-04-27T20:47:32.284274+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,natsci,"We are faced with many problems in this country, n...",1,1.0,699,1,700,,1
2026-04-27T20:47:32.333926+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,natsoc,"We are faced with many problems in this country, n...",1,1.0,698,1,699,,1
2026-04-27T20:47:32.440436+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,conbus,I am going to name some institutions in this count...,1,2.0,665,1,666,,2
2026-04-27T20:47:32.464140+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,confinan,I am going to name some institutions in this count...,1,2.0,667,1,668,,2
2026-04-27T20:47:32.465967+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,coneduc,I am going to name some institutions in this count...,1,2.0,662,2,664,,2
2026-04-27T20:47:32.643674+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,natheal,"We are faced with many problems in this country, n...",1,2.0,713,2,715,,2
2026-04-27T20:47:32.651091+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,natspac,"We are faced with many problems in this country, n...",1,2,700,1,701,,2
2026-04-27T20:47:32.794774+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,conarmy,I am going to name some institutions in this count...,1,2,662,2,664,,2
2026-04-27T20:47:32.817897+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,conmedic,I am going to name some institutions in this count...,1,2,662,2,664,,2
2026-04-27T20:47:32.837644+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,conlegis,I am going to name some institutions in this count...,1,2,664,1,665,,2
2026-04-27T20:47:32.940614+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,helpful,Would you say that most of the time people try to ...,1,2,641,2,643,,2
2026-04-27T20:47:32.958498+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,fair,Do you think most people would try to take advanta...,1,3,644,2,646,,3
2026-04-27T20:47:33.016407+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,finalter,"During the last few years, has your financial situ...",1,2,639,1,640,,2
2026-04-27T20:47:33.037603+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,trust,"Generally speaking, would you say that most people...",1,3,642,1,643,,3
2026-04-27T20:47:33.135912+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,satfin,We are interested in how people are getting along ...,1,1,666,2,668,,1
2026-04-27T20:47:33.313016+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,satjob,"On the whole, how satisfied are you with the work ...",1,2,656,2,658,,2
2026-04-27T20:47:33.446130+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,abrape,Please tell me whether or not you think it should ...,1,1,672,2,674,,1
2026-04-27T20:47:33.456263+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,abhlth,Please tell me whether or not you think it should ...,1,1,675,2,677,,1
2026-04-27T20:47:33.486093+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,getahead,Some people say that people get ahead by their own...,1,2,654,2,656,,2
2026-04-27T20:47:33.492801+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,450,richwork,If you were to get enough money to live as comfort...,1,1,643,1,644,,1
2026-04-27T20:47:33.617620+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,gunlaw,Would you favor or oppose a law which would requir...,1,1,669,2,671,,1
2026-04-27T20:47:33.751792+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,abpoor,Please tell me whether or not you think it should ...,1,2,688,2,690,,2
2026-04-27T20:47:33.751814+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,abdefect,Please tell me whether or not you think it should ...,1,2,686,2,688,,2
2026-04-27T20:47:33.765444+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,premarsx,If a man and woman have sexual relations before ma...,1,3,692,1,693,,3
2026-04-27T20:47:33.767737+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,homosex,What is your opinion about sexual relations betwee...,1,2,696,1,697,,2
2026-04-27T20:47:33.957937+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,pornlaw,Which of these statements comes closest to your fe...,1,1,750,2,752,,1
2026-04-27T20:47:34.070083+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,cappun,Do you favor or oppose the death penalty for perso...,1,2,659,1,660,,2
2026-04-27T20:47:34.084740+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,grass,Do you think the use of marijuana should be made l...,1,1,660,2,662,,1
2026-04-27T20:47:34.287484+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,fechld,To what extent do you you agree or disagree that: ...,1,2,691,2,693,,2
2026-04-27T20:47:34.287505+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,affrmact,Some people say that because of past discriminatio...,1,2,716,2,718,,2
2026-04-27T20:47:34.289526+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,fepresch,Please read the following statement and indicate w...,1,3,690,2,692,,3
2026-04-27T20:47:34.371725+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,fefam,Please read the following statement and indicate w...,1,4,706,1,707,,4
2026-04-27T20:47:34.447211+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,xmarsex,What is your opinion about a married person having...,1,1,697,1,698,,1
2026-04-27T20:47:34.532124+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,eqwlth,Some people think that the government in Washingto...,1,3,812,1,813,,3
2026-04-27T20:47:34.561169+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,immjobs,There are different opinions about immigrants from...,1,3,718,2,720,,3
2026-04-27T20:47:34.576241+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,immcrime,There are different opinions about immigrants from...,1,2,713,2,715,,2
2026-04-27T20:47:34.762744+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,colath,There are always some people whose ideas are consi...,1,2,691,2,693,,2
2026-04-27T20:47:34.830483+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,spkrac,Consider a person who believes that Black people a...,1,2,687,2,689,,2
2026-04-27T20:47:34.972823+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,immameco,There are different opinions about immigrants from...,1,4,726,2,728,,4
2026-04-27T20:47:35.033524+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,god,Tell me which statement comes closest to expressin...,1,5,845,2,847,,5
2026-04-27T20:47:35.153181+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,confed,I am going to name some institutions in this count...,1,2,705,1,706,,2
2026-04-27T20:47:35.308010+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,spkath,There are always some people whose ideas are consi...,1,1,709,1,710,,1
2026-04-27T20:47:35.410904+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,689,2,691,,2
2026-04-27T20:47:35.495233+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,consci,I am going to name some institutions in this count...,1,3,700,2,702,,3
2026-04-27T20:47:35.549228+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,conpress,I am going to name some institutions in this count...,1,2,701,1,702,,2
2026-04-27T20:47:35.607510+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,colrac,Consider a person who believes that Black people a...,1,2,677,1,678,,2
2026-04-27T20:47:35.642299+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,690,1,691,,2
2026-04-27T20:47:35.685157+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,bible,Which of these statements comes closest to describ...,1,2,790,1,791,,2
2026-04-27T20:47:35.838552+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,natspac,"We are faced with many problems in this country, n...",1,2,734,2,736,,2
2026-04-27T20:47:36.024287+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,nateduc,"We are faced with many problems in this country, n...",1,1,737,2,739,,1
2026-04-27T20:47:36.080479+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,natheal,"We are faced with many problems in this country, n...",1,2,738,2,740,,2
2026-04-27T20:47:36.161271+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,natsoc,"We are faced with many problems in this country, n...",1,2,732,2,734,,2
2026-04-27T20:47:36.249985+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,natenvir,"We are faced with many problems in this country, n...",1,1,738,1,739,,1
2026-04-27T20:47:36.271979+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,natroad,"We are faced with many problems in this country, n...",1,2,736,1,737,,2
2026-04-27T20:47:36.311900+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,natsci,"We are faced with many problems in this country, n...",1,2,735,1,736,,2
2026-04-27T20:47:36.333661+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,coneduc,I am going to name some institutions in this count...,1,2,698,2,700,,2
2026-04-27T20:47:36.467125+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,conlegis,I am going to name some institutions in this count...,1,2,700,1,701,,2
2026-04-27T20:47:36.547193+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,conarmy,I am going to name some institutions in this count...,1,2,700,1,701,,2
2026-04-27T20:47:36.580511+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,confinan,I am going to name some institutions in this count...,1,3,701,2,703,,3
2026-04-27T20:47:36.633586+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,trust,"Generally speaking, would you say that most people...",1,1,678,1,679,,1
2026-04-27T20:47:36.818487+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,conbus,I am going to name some institutions in this count...,1,2,701,1,702,,2
2026-04-27T20:47:36.907949+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,conmedic,I am going to name some institutions in this count...,1,1,709,2,711,,1
2026-04-27T20:47:36.914635+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,fair,Do you think most people would try to take advanta...,1,3,680,2,682,,3
2026-04-27T20:47:36.931542+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,helpful,Would you say that most of the time people try to ...,1,1,677,2,679,,1
2026-04-27T20:47:36.990732+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,getahead,Some people say that people get ahead by their own...,1,1,692,1,693,,1
2026-04-27T20:47:37.225237+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,satfin,We are interested in how people are getting along ...,1,2,713,2,715,,2
2026-04-27T20:47:37.325964+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,finalter,"During the last few years, has your financial situ...",1,3,675,1,676,,3
2026-04-27T20:47:37.409595+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,abhlth,Please tell me whether or not you think it should ...,1,1,657,2,659,,1
2026-04-27T20:47:37.431498+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,abpoor,Please tell me whether or not you think it should ...,1,1,659,2,661,,1
2026-04-27T20:47:37.434089+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,satjob,"On the whole, how satisfied are you with the work ...",1,1,692,2,694,,1
2026-04-27T20:47:37.441853+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,abrape,Please tell me whether or not you think it should ...,1,1,654,2,656,,1
2026-04-27T20:47:37.507009+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,richwork,If you were to get enough money to live as comfort...,1,2,688,2,690,,2
2026-04-27T20:47:37.725531+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,abdefect,Please tell me whether or not you think it should ...,1,1,657,2,659,,1
2026-04-27T20:47:37.762508+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,homosex,What is your opinion about sexual relations betwee...,1,4,678,1,679,,4
2026-04-27T20:47:37.864103+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,cappun,Do you favor or oppose the death penalty for perso...,1,2,639,2,641,,2
2026-04-27T20:47:37.930202+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,xmarsex,What is your opinion about a married person having...,1,3,677,2,679,,3
2026-04-27T20:47:37.948498+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,premarsx,If a man and woman have sexual relations before ma...,1,3,672,2,674,,3
2026-04-27T20:47:37.967534+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,452,nataid,"We are faced with many problems in this country, n...",1,2,732,2,734,,2
2026-04-27T20:47:37.976205+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,pornlaw,Which of these statements comes closest to your fe...,1,2,732,2,734,,2
2026-04-27T20:47:38.045936+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,gunlaw,Would you favor or oppose a law which would requir...,1,2,662,2,664,,2
2026-04-27T20:47:38.226064+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,fefam,Please read the following statement and indicate w...,1,4,688,1,689,,4
2026-04-27T20:47:38.242349+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,fechld,To what extent do you you agree or disagree that: ...,1,2,673,2,675,,2
2026-04-27T20:47:38.420714+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,affrmact,Some people say that because of past discriminatio...,1,2,698,2,700,,2
2026-04-27T20:47:38.450880+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,grass,Do you think the use of marijuana should be made l...,1,1,644,1,645,,1
2026-04-27T20:47:38.450896+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,eqwlth,Some people think that the government in Washingto...,1,2,792,2,794,,2
2026-04-27T20:47:38.452645+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,immjobs,There are different opinions about immigrants from...,1,3,700,2,702,,3
2026-04-27T20:47:38.518952+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,immcrime,There are different opinions about immigrants from...,1,3,695,2,697,,3
2026-04-27T20:47:38.715590+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,immameco,There are different opinions about immigrants from...,1,2,697,2,699,,2
2026-04-27T20:47:38.726215+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,spkath,There are always some people whose ideas are consi...,1,1,689,2,691,,1
2026-04-27T20:47:38.807806+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,colath,There are always some people whose ideas are consi...,1,1,675,1,676,,1
2026-04-27T20:47:38.915514+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,fepresch,Please read the following statement and indicate w...,1,2,674,1,675,,2
2026-04-27T20:47:38.974998+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,1,670,2,672,,1
2026-04-27T20:47:38.982790+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,spkrac,Consider a person who believes that Black people a...,1,2,669,2,671,,2
2026-04-27T20:47:39.006576+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,colrac,Consider a person who believes that Black people a...,1,2,657,2,659,,2
2026-04-27T20:47:39.230855+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,god,Tell me which statement comes closest to expressin...,1,2,827,2,829,,2
2026-04-27T20:47:39.400725+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,conpress,I am going to name some institutions in this count...,1,3,681,2,683,,3
2026-04-27T20:47:39.468863+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,nataid,"We are faced with many problems in this country, n...",1,1,714,2,716,,1
2026-04-27T20:47:39.552827+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,consci,I am going to name some institutions in this count...,1,2,682,2,684,,2
2026-04-27T20:47:39.568224+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,662,1,663,,2
2026-04-27T20:47:39.928300+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,natroad,"We are faced with many problems in this country, n...",1,1,718,1,719,,1
2026-04-27T20:47:39.952283+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,nateduc,"We are faced with many problems in this country, n...",1,1,719,2,721,,1
2026-04-27T20:47:39.998484+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,natsci,"We are faced with many problems in this country, n...",1,1,715,2,717,,1
2026-04-27T20:47:40.029006+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,confed,I am going to name some institutions in this count...,1,2,696,2,698,,2
2026-04-27T20:47:40.033893+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,natspac,"We are faced with many problems in this country, n...",1,1,718,1,719,,1
2026-04-27T20:47:40.045013+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,bible,Which of these statements comes closest to describ...,1,3,781,2,783,,3
2026-04-27T20:47:40.072345+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,natenvir,"We are faced with many problems in this country, n...",1,1,720,1,721,,1
2026-04-27T20:47:40.319629+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,natsoc,"We are faced with many problems in this country, n...",1,1.0,716,1,717,,1
2026-04-27T20:47:40.358422+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,confinan,I am going to name some institutions in this count...,1,3.0,685,1,686,,3
2026-04-27T20:47:40.416105+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,coneduc,I am going to name some institutions in this count...,1,1.0,680,2,682,,1
2026-04-27T20:47:40.474295+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,conbus,I am going to name some institutions in this count...,1,3.0,681,2,683,,3
2026-04-27T20:47:40.605257+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,conarmy,I am going to name some institutions in this count...,1,3.0,682,1,683,,3
2026-04-27T20:47:40.605277+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,conmedic,I am going to name some institutions in this count...,1,2.0,682,1,683,,2
2026-04-27T20:47:40.622536+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,conlegis,I am going to name some institutions in this count...,1,2.0,682,1,683,,2
2026-04-27T20:47:40.820011+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,455,natheal,"We are faced with many problems in this country, n...",1,1.0,722,1,723,,1
